age,salary
19,
20,40574.0
30,
22,
35,86210.0
18,
54,
38,70441.0
61,103448.0
36,
55,110057.0
51,90924.0
19,
37,72683.0
48,80457.0
30,62617.0
31,
55,104992.0
29,
30,74441.0
41,75892.0
57,131657.0
48,91997.0
31,79074.0
47,106963.0
44,
53,95858.0
23,57848.0
23,
32,69978.0
41,69703.0
30,
24,
62,135556.0
38,80236.0
55,90739.0
55,119808.0
31,65292.0
20,
60,100372.0
62,112976.0
52,104150.0
29,72766.0
38,
37,78431.0
44,87645.0
22,
62,126951.0
28,
59,121601.0
61,
23,
22,
39,81350.0
18,
37,
41,82946.0
37,84998.0
64,122900.0
65,104198.0
46,101049.0
59,112620.0
41,64733.0
25,
51,102115.0
39,81691.0
56,95708.0
50,
47,
23,
30,77475.0
61,103476.0
36,77336.0
43,80358.0
34,
54,
44,
41,
64,120378.0
31,
20,36271.0
22,
31,74569.0
25,38028.0
60,111917.0
42,87972.0
32,
62,106216.0
54,99017.0
62,118582.0
20,
62,136244.0
28,71807.0
26,
21,
32,
44,80981.0
48,88347.0
33,60715.0
49,80201.0
51,117072.0
23,
61,106635.0
22,66458.0
41,87670.0
36,70541.0
47,110325.0
29,
22,
45,92565.0
56,101973.0
51,93678.0
29,
40,97119.0
22,51034.0
57,112853.0
54,99273.0
33,64320.0
26,54260.0
50,79700.0
54,78839.0
50,92990.0
18,
64,99644.0
54,111027.0
26,67515.0
35,68313.0
55,102783.0
38,67486.0
61,95929.0
31,85311.0
56,97332.0
56,98023.0
23,
20,
65,114840.0
65,122367.0
35,76268.0
54,104965.0
37,
46,100285.0
53,113661.0
33,
21,
62,
31,72067.0
34,81214.0
52,98937.0
52,98952.0
62,106782.0
49,110609.0
27,
46,87239.0
29,65447.0
26,67224.0
43,
38,
18,
53,91339.0
36,88316.0
23,
64,113480.0
35,77458.0
54,107598.0
25,
28,45884.0
22,72675.0
38,81939.0
57,105118.0
60,107465.0
38,75665.0
37,74463.0
59,
26,
19,
21,52047.0
43,86955.0
29,73575.0
36,
36,70047.0
36,89841.0
46,
56,100787.0
62,115651.0
51,80937.0
25,
23,
49,90884.0
45,
28,62354.0
45,
49,97444.0
58,124526.0
25,53978.0
37,81717.0
41,77200.0
44,94465.0
64,114064.0
28,
64,137936.0
40,86140.0
39,
22,
65,113141.0
51,115255.0
48,87502.0
64,
54,122579.0
64,119394.0
43,75982.0
40,70866.0
60,109089.0
55,102175.0
55,101146.0
49,103323.0
22,
42,82095.0
50,102588.0
24,
33,56495.0
46,
32,
37,76059.0
39,
27,
25,
49,
45,74957.0
26,55536.0
48,97944.0
40,81543.0
36,82711.0
49,88249.0
27,56893.0
37,89870.0
52,119424.0
48,79780.0
28,68397.0
60,101391.0
57,92705.0
27,
26,65514.0
59,112795.0
27,
54,94591.0
54,
24,46091.0
37,
37,
25,
34,74319.0
55,103444.0
42,111247.0
30,
62,128889.0
30,68052.0
65,111094.0
19,
54,102818.0
59,
59,131847.0
28,58884.0
37,89719.0
26,
62,102613.0
62,108526.0
46,102197.0
51,103219.0
22,
48,
43,89512.0
54,104670.0
61,117566.0
37,
25,
23,53671.0
35,55635.0
25,
42,76883.0
19,
45,66232.0
59,117404.0
42,94187.0
37,
23,
54,97371.0
33,
52,91472.0
53,95386.0
18,
31,69211.0
31,
41,81411.0
36,
55,91660.0
61,133270.0
35,
26,54616.0
30,60454.0
62,105787.0
36,75283.0
27,65523.0
55,125643.0
20,
65,115246.0
58,107283.0
34,73794.0
40,63707.0
44,83322.0
26,
22,
36,80463.0
46,
32,66618.0
59,118395.0
53,
29,75299.0
31,54327.0
32,
48,90516.0
22,
61,118361.0
20,36097.0
64,114642.0
47,81711.0
64,116386.0
29,80940.0
32,
55,105748.0
45,
40,74272.0
64,145574.0
32,71510.0
28,55839.0
47,85754.0
29,48529.0
36,69711.0
49,106500.0
18,
33,
28,
48,81531.0
50,
53,98389.0
47,90263.0
55,
21,
42,
51,82971.0
34,81424.0
50,95048.0
47,112950.0
30,64510.0
29,
49,83371.0
40,74978.0
46,
51,99262.0
36,77821.0
29,64490.0
21,
42,83226.0
43,85830.0
35,58460.0
47,
51,98668.0
50,95126.0
48,89478.0
48,91806.0
30,
41,78676.0
22,
18,
51,98030.0
63,112107.0
26,57659.0
25,62185.0
60,121401.0
53,94788.0
46,78546.0
52,
22,
63,108654.0
27,
55,106471.0
27,
28,77496.0
25,63542.0
21,
35,
37,74115.0
63,122408.0
20,39557.0
61,109403.0
32,
25,44854.0
63,128522.0
23,
63,119605.0
53,88553.0
37,57214.0
49,72964.0
23,33922.0
33,
19,
35,
62,116183.0
43,
37,66988.0
33,
38,
62,113926.0
31,
35,77785.0
25,
22,
41,
58,108577.0
64,104983.0
46,85883.0
26,
59,100216.0
35,86943.0
63,111589.0
35,
65,128148.0
45,80796.0
54,101095.0
27,61310.0
37,
55,115202.0
58,105470.0
40,67968.0
65,95194.0
60,121075.0
37,
40,51233.0
22,
44,
26,
60,105386.0
58,95932.0
53,101187.0
57,87924.0
54,106573.0
20,
53,100719.0
65,99852.0
62,120205.0
52,
53,98206.0
46,104976.0
50,87086.0
43,90494.0
25,
26,
39,76047.0
22,
61,108229.0
58,110070.0
53,
49,92009.0
47,102265.0
61,130857.0
62,124468.0
60,111663.0
34,77077.0
47,93180.0
64,131678.0
26,53913.0
21,
29,
52,100497.0
37,
34,66470.0
39,
24,44368.0
56,102546.0
61,115471.0
59,99812.0
25,48400.0
26,74125.0
63,99835.0
23,59115.0
36,64721.0
39,80703.0
64,106233.0
37,60260.0
37,70226.0
44,
44,87193.0
24,52060.0
41,75433.0
25,
20,
28,55511.0
53,108442.0
19,
18,
24,
41,75598.0
29,
25,72749.0
30,65033.0
23,
56,94573.0
41,89661.0
41,89123.0
55,106908.0
61,108350.0
24,
27,63472.0
47,81095.0
56,83144.0
41,
44,87799.0
47,93606.0
32,
19,
25,60628.0
34,75918.0
65,124876.0
30,60250.0
35,76223.0
38,83607.0
53,105979.0
29,
60,94821.0
19,
37,77215.0
40,85692.0
38,93654.0
48,90580.0
33,
30,52526.0
21,
19,
18,
43,72913.0
47,97857.0
55,
37,86030.0
42,
36,55988.0
44,91662.0
27,51106.0
58,72553.0
34,
64,134760.0
19,
34,75181.0
24,
33,72914.0
44,73939.0
18,
39,74690.0
39,90519.0
44,
33,
53,109132.0
33,75213.0
41,72238.0
52,100664.0
50,
34,62691.0
22,
52,104129.0
36,57019.0
60,107464.0
64,129325.0
51,90387.0
49,98356.0
42,73597.0
39,
56,99959.0
44,
50,108388.0
25,58106.0
47,98548.0
65,118393.0
43,82931.0
32,59092.0
53,117409.0
62,121436.0
29,58819.0
58,103532.0
62,129064.0
60,98412.0
29,59886.0
21,
20,
54,96656.0
55,107159.0
49,107051.0
43,
21,
18,
22,
19,
63,109780.0
28,70243.0
26,68071.0
25,
56,106242.0
32,56302.0
26,
59,102280.0
47,89552.0
46,84775.0
42,70707.0
39,62823.0
51,93444.0
39,
63,136303.0
47,82104.0
27,
22,
22,91212.0
19,
47,
39,62328.0
30,61507.0
56,95078.0
42,79780.0
44,70719.0
64,132928.0
44,79493.0
38,87022.0
48,104109.0
32,
55,94365.0
56,94704.0
53,100281.0
53,107065.0
18,
28,
22,
51,110105.0
54,87375.0
22,
37,
62,118137.0
61,115744.0
59,114739.0
30,53568.0
26,48453.0
22,52048.0
55,107318.0
49,72856.0
47,78494.0
45,91015.0
54,102594.0
45,96523.0
60,131025.0
23,
58,108313.0
61,124860.0
46,96520.0
21,
35,70419.0
32,
42,104850.0
21,
31,78093.0
34,
51,82334.0
36,58634.0
46,
39,
31,60352.0
53,96533.0
19,
62,118710.0
24,
45,87172.0
25,56448.0
46,92277.0
27,42648.0
38,84327.0
52,92355.0
21,
38,82475.0
55,97738.0
42,70708.0
37,
24,
24,
49,117361.0
49,101802.0
39,82870.0
42,74175.0
23,
44,83699.0
35,
29,
45,65856.0
36,66272.0
60,116386.0
34,75021.0
52,89369.0
32,52094.0
22,
53,93826.0
50,98596.0
38,
52,105674.0
59,102644.0
44,66320.0
62,110885.0
47,103744.0
56,96331.0
63,91492.0
47,93346.0
62,122461.0
38,86847.0
43,97245.0
41,
39,76547.0
54,99935.0
60,120833.0
43,97448.0
39,86951.0
63,112850.0
50,115773.0
41,75469.0
22,52338.0
41,
52,108345.0
39,86503.0
50,105464.0
34,67138.0
29,
47,98041.0
43,114300.0
30,
23,
20,
28,
60,123915.0
27,53947.0
28,
33,
37,60028.0
59,111993.0
61,102563.0
36,82625.0
26,60980.0
53,87839.0
32,
40,75475.0
38,56049.0
56,81988.0
22,
39,
48,97751.0
32,
45,
55,103754.0
32,
36,82590.0
52,93436.0
35,82637.0
27,60420.0
32,66001.0
41,95741.0
64,118393.0
37,
54,
28,
26,
22,
28,66353.0
56,104923.0
44,82467.0
19,
37,72519.0
38,
47,93995.0
65,110008.0
18,
52,
43,71621.0
49,91956.0
26,
57,110790.0
38,89318.0
33,79130.0
29,
53,109744.0
54,100446.0
44,
24,48332.0
47,
41,89715.0
47,99703.0
37,68746.0
63,129494.0
57,95866.0
62,
45,99259.0
21,
29,55332.0
20,
54,82306.0
21,
32,90156.0
45,83880.0
54,108518.0
26,
31,62411.0
49,104148.0
65,126272.0
20,
64,117877.0
35,89610.0
31,73533.0
42,79167.0
56,110741.0
43,
23,
43,85131.0
65,121502.0
58,100876.0
18,
38,
31,80787.0
63,98353.0
25,43054.0
42,83791.0
35,94144.0
32,67582.0
59,120822.0
37,59089.0
33,
24,47664.0
46,
48,
46,
34,48735.0
22,
35,
31,
48,80550.0
35,
64,105954.0
42,82121.0
28,54606.0
43,84631.0
22,
33,69176.0
25,
30,
49,86061.0
44,82009.0
43,
26,
64,123636.0
24,
63,108959.0
25,
19,
35,73721.0
53,92453.0
41,89547.0
51,75559.0
59,100144.0
55,81704.0
28,
27,
46,
57,111298.0
23,
65,110573.0
27,
47,88433.0
45,98987.0
46,97301.0
42,64136.0
53,84855.0
44,
51,102585.0
51,103891.0
49,108135.0
61,108829.0
21,
65,129367.0
51,78175.0
33,74038.0
64,114584.0
63,125585.0
28,44207.0
32,
55,114727.0
47,78349.0
44,
33,65081.0
18,
42,58285.0
45,96125.0
60,116210.0
31,56124.0
51,101606.0
65,118881.0
21,
31,
33,56623.0
32,69604.0
51,100679.0
30,
34,67794.0
45,95910.0
27,
64,121474.0
34,65615.0
25,
19,
18,
22,
52,87696.0
39,83058.0
60,
33,60228.0
26,
53,107639.0
26,
31,58527.0
27,
39,77755.0
33,71242.0
58,113241.0
20,
45,83875.0
47,95066.0
46,
18,
45,87305.0
39,88373.0
49,111560.0
28,74713.0
43,83743.0
48,99554.0
37,90872.0
37,77038.0
50,97232.0
22,
58,117051.0
20,
61,100869.0
51,89169.0
48,89792.0
59,111555.0
24,
47,105021.0
35,86650.0
33,56013.0
30,62497.0
50,
24,
47,91909.0
28,55629.0
23,
38,73348.0
49,93658.0
22,
59,120120.0
46,99485.0
52,93437.0
64,115579.0
29,
54,88036.0
63,96805.0
61,115840.0
39,93127.0
28,
40,76247.0
62,99154.0
27,62174.0
59,105374.0
41,69845.0
63,140278.0
33,83784.0
29,57929.0
49,86198.0
41,81285.0
21,51454.0
59,110624.0
50,90373.0
35,
64,108428.0
34,
38,84589.0
18,
63,94156.0
61,101780.0
42,71894.0
48,78256.0
60,96708.0
37,95485.0
43,77951.0
36,
47,91006.0
42,79289.0
53,
35,
21,48758.0
44,92268.0
50,91845.0
23,
24,68766.0
18,
55,97449.0
52,99334.0
40,82528.0
33,84810.0
51,90654.0
51,101356.0
48,82904.0
60,128672.0
48,101369.0
28,53307.0
25,61532.0
41,75998.0
40,83968.0
49,96160.0
32,85287.0
45,97529.0
37,
31,
43,67001.0
54,122396.0
19,
51,88160.0
51,80192.0
51,88627.0
26,52131.0
61,118489.0
20,
47,92392.0
36,
48,95791.0
33,
60,99152.0
41,
32,55926.0
39,78693.0
49,
28,55233.0
46,98680.0
59,115277.0
41,88690.0
36,81972.0
22,
63,106828.0
58,108286.0
55,
18,
47,99568.0
29,58409.0
63,112233.0
21,
32,70026.0
34,77694.0
29,
18,
30,81929.0
47,90545.0
27,54925.0
53,92566.0
23,
26,
19,
23,
28,49736.0
43,
45,80546.0
30,50744.0
55,89473.0
29,54111.0
36,62944.0
35,69916.0
36,70665.0
45,90854.0
29,
49,86091.0
30,56624.0
40,
53,103876.0
47,101868.0
39,
55,97663.0
62,121803.0
59,128183.0
20,
26,52715.0
32,74359.0
47,90023.0
43,79974.0
47,84284.0
22,42564.0
48,83419.0
39,
58,100253.0
32,58996.0
62,101920.0
52,102434.0
36,
51,92376.0
35,62674.0
31,60484.0
39,71572.0
41,89741.0
30,
25,
59,102128.0
19,
59,112878.0
44,
51,105384.0
46,77399.0
43,
40,68975.0
53,97967.0
26,
38,56756.0
59,98894.0
53,118013.0
20,
24,73895.0
40,85144.0
49,99353.0
40,
33,
22,
30,
27,
19,
33,69245.0
18,
23,45217.0
36,
50,92996.0
45,
22,
29,
47,
34,88966.0
36,74649.0
57,103584.0
59,107008.0
42,81479.0
52,
26,
49,86368.0
56,89468.0
55,104523.0
32,72502.0
62,111450.0
63,117345.0
54,105908.0
43,89450.0
48,95051.0
47,94991.0
19,
24,
47,88395.0
50,85057.0
65,112867.0
56,99594.0
64,116211.0
55,100267.0
37,76133.0
36,81361.0
26,68590.0
39,
49,82037.0
47,90736.0
23,
34,69347.0
54,82789.0
32,78635.0
24,68759.0
31,65071.0
37,67132.0
47,90007.0
35,80564.0
39,79982.0
42,72879.0
41,85564.0
48,98016.0
35,
51,94984.0
35,71075.0
31,
21,
24,32058.0
24,
18,
57,99191.0
41,
49,85723.0
27,
26,
56,106098.0
20,
61,132101.0
52,110330.0
22,
24,
29,
40,75739.0
42,
34,85060.0
31,
52,97376.0
18,
39,
45,104263.0
40,
35,75597.0
63,97072.0
62,105716.0
61,112819.0
54,98960.0
20,
31,
56,119914.0
24,
34,63180.0
23,
64,127807.0
36,
32,68569.0
56,107146.0
22,
32,
62,119438.0
43,100289.0
56,104044.0
62,131839.0
30,
48,84762.0
30,
40,81267.0
57,
49,90032.0
54,84994.0
21,
34,
37,76254.0
63,105422.0
28,
59,113339.0
50,96515.0
56,105973.0
23,
56,111519.0
64,112329.0
55,
35,65522.0
19,
58,104280.0
55,102564.0
34,
41,
47,95204.0
60,114329.0
41,
21,
24,
32,64029.0
47,86272.0
46,77605.0
61,114601.0
62,110704.0
30,48302.0
57,124678.0
56,
46,90703.0
43,89636.0
53,99674.0
52,95722.0
65,121355.0
36,75425.0
19,
31,
33,
53,85761.0
57,95930.0
58,101675.0
48,95226.0
65,130820.0
65,99823.0
52,121019.0
39,70528.0
38,68997.0
45,99268.0
34,93634.0
35,73190.0
49,95162.0
40,85987.0
23,
46,
23,
50,
65,109033.0
49,103309.0
34,68428.0
21,
65,109388.0
48,107779.0
39,
44,
38,
37,85540.0
51,86212.0
40,81929.0
61,121835.0
33,61327.0
23,
33,
24,
31,65506.0
20,
50,92989.0
53,94970.0
56,128350.0
46,
56,115420.0
21,
56,110479.0
57,102396.0
58,103840.0
39,
32,82402.0
21,
35,77461.0
61,111303.0
40,96643.0
55,108866.0
21,
21,
35,
18,
49,109409.0
38,90412.0
55,
43,106999.0
58,114990.0
38,67559.0
60,100051.0
46,
58,97687.0
60,110611.0
49,104071.0
21,
30,
52,93149.0
44,97395.0
18,
56,108264.0
31,
54,87082.0
47,82233.0
31,56958.0
28,
48,93538.0
45,91898.0
44,83452.0
20,
23,57741.0
56,106161.0
36,76246.0
58,103256.0
51,
45,79898.0
29,
56,98291.0
27,59038.0
64,120389.0
42,87966.0
40,83430.0
43,75976.0
36,79621.0
55,
37,81481.0
62,115003.0
61,103806.0
35,
65,128129.0
28,
42,80578.0
60,
18,
49,
50,
24,49395.0
48,105153.0
43,87624.0
24,
53,98689.0
63,115683.0
41,88855.0
22,
39,
61,120397.0
53,109079.0
20,
54,96920.0
55,93095.0
63,103729.0
23,
42,
40,80692.0
29,61090.0
45,
61,106607.0
57,115201.0
49,92409.0
42,94881.0
51,
47,76910.0
54,87031.0
35,80435.0
52,98197.0
65,113103.0
54,
58,115239.0
23,
36,61545.0
39,67589.0
49,100404.0
44,
33,
43,82769.0
56,97411.0
21,
33,
36,
45,
34,65481.0
62,106272.0
19,
19,
41,93145.0
44,98260.0
21,
65,115650.0
53,
37,77263.0
29,60442.0
45,98192.0
46,87816.0
63,122050.0
50,117474.0
35,80255.0
29,
27,
41,81487.0
64,114631.0
34,73724.0
60,98493.0
49,84901.0
42,78790.0
24,
37,58046.0
46,87573.0
36,76243.0
28,
50,
32,57952.0
48,
30,
65,104260.0
36,83375.0
23,
45,80238.0
39,78427.0
45,72027.0
33,53495.0
50,
58,112062.0
62,103924.0
65,109648.0
43,93253.0
40,91825.0
18,
46,83104.0
25,
59,119306.0
56,104692.0
20,
30,63731.0
37,70252.0
60,102271.0
22,
62,116641.0
29,65292.0
65,111221.0
34,66490.0
31,64744.0
43,80838.0
47,
59,118836.0
62,111498.0
49,90362.0
47,
29,
53,77698.0
36,78431.0
61,95925.0
42,78988.0
50,88290.0
59,120047.0
38,69673.0
19,
54,100659.0
38,64613.0
43,92100.0
49,98249.0
44,
34,58707.0
21,
56,100979.0
32,54100.0
50,83070.0
31,61200.0
43,98382.0
64,128787.0
19,
37,
43,84473.0
19,
65,120634.0
19,
65,100972.0
34,78139.0
35,53246.0
65,126029.0
21,
34,49942.0
50,95785.0
40,84032.0
30,46423.0
24,59278.0
58,
63,117718.0
18,
57,113706.0
59,123961.0
48,102934.0
53,90610.0
42,79758.0
62,127782.0
58,98611.0
57,101748.0
47,80990.0
55,95092.0
38,
36,
33,70584.0
50,78904.0
64,118806.0
23,
59,102453.0
54,91763.0
25,
18,
30,
43,79773.0
33,59959.0
56,116112.0
64,112534.0
63,125125.0
45,
40,
24,
41,
63,116840.0
25,
62,120343.0
18,
21,51190.0
60,112655.0
58,106082.0
36,
39,91633.0
53,106422.0
18,
36,68283.0
46,87870.0
36,72861.0
60,111845.0
23,43567.0
42,
56,114716.0
40,88358.0
18,
32,65938.0
42,75311.0
21,
62,116597.0
61,109426.0
18,
57,81361.0
38,63861.0
60,113560.0
27,67312.0
19,
34,
30,
44,85446.0
58,114256.0
65,121906.0
45,
27,
27,53059.0
63,124042.0
64,114578.0
26,
51,95675.0
63,109729.0
56,102938.0
21,
62,112297.0
21,33386.0
21,
58,109714.0
28,
18,
62,111576.0
38,79422.0
42,83601.0
26,51936.0
42,95334.0
35,
24,
63,94666.0
43,87178.0
35,77932.0
18,
26,62695.0
27,58148.0
65,122706.0
28,59790.0
49,114351.0
38,76180.0
53,98675.0
49,110993.0
36,76556.0
25,
52,87614.0
39,64323.0
21,
46,81782.0
48,97661.0
25,
29,
22,
47,88671.0
52,81751.0
54,95367.0
21,
60,109808.0
38,
33,
35,
48,
55,88167.0
49,77341.0
65,118735.0
50,
36,63065.0
37,70138.0
65,111828.0
27,
43,92504.0
63,108054.0
35,80827.0
62,111172.0
62,101782.0
32,
53,100184.0
35,65186.0
48,96792.0
32,
55,97068.0
46,
59,102255.0
32,
18,
54,115384.0
58,
40,88976.0
63,101533.0
28,
55,104419.0
33,62999.0
47,87576.0
46,88801.0
58,83346.0
20,
57,87979.0
34,58680.0
43,
26,
34,59949.0
54,109914.0
48,91203.0
48,83593.0
28,
55,96053.0
39,75610.0
63,128433.0
20,
45,63721.0
49,89112.0
21,
57,124700.0
55,108672.0
28,
18,
64,114930.0
33,63796.0
51,102666.0
62,113088.0
49,101821.0
61,119217.0
63,105983.0
50,97574.0
28,78303.0
53,111969.0
30,
37,81034.0
42,
23,
54,110616.0
43,83924.0
21,
62,146398.0
43,79395.0
35,72914.0
30,
25,
64,119894.0
50,99269.0
60,110855.0
33,53568.0
59,102271.0
56,91790.0
48,108704.0
57,88861.0
40,85262.0
33,57366.0
27,
53,96361.0
48,91563.0
61,95218.0
49,98237.0
38,73934.0
33,71227.0
46,92488.0
65,112214.0
62,120365.0
33,
32,
25,
32,
38,76141.0
38,64673.0
24,
36,49594.0
39,83554.0
63,109091.0
55,99419.0
30,69601.0
43,109430.0
61,103554.0
39,84550.0
24,
52,116454.0
20,
52,97698.0
64,113299.0
33,
62,122502.0
33,
19,
55,111099.0
34,74489.0
55,94288.0
41,83443.0
39,
40,59542.0
61,106931.0
36,
61,110681.0
39,90540.0
34,60769.0
19,
31,65933.0
45,76401.0
30,84557.0
55,
34,
26,
57,114687.0
31,
19,
59,103004.0
38,102457.0
52,107012.0
47,81655.0
34,77506.0
56,94303.0
42,98429.0
61,117647.0
56,114060.0
52,108556.0
23,
20,
53,86095.0
65,120985.0
64,119439.0
18,
51,
18,
43,85846.0
35,69410.0
53,87246.0
23,47848.0
28,
61,
57,
47,
31,
27,49992.0
48,91406.0
53,104072.0
32,
47,
65,103402.0
31,
64,110459.0
40,
34,
44,87640.0
61,110897.0
30,
31,67958.0
43,
60,98594.0
28,76374.0
55,104250.0
18,
41,77837.0
37,52541.0
25,54510.0
25,70135.0
47,104581.0
35,89262.0
30,
63,110514.0
64,
53,103756.0
36,76700.0
30,
58,100076.0
65,106728.0
43,86531.0
26,
51,101093.0
48,96563.0
59,103824.0
24,
26,
57,
43,113264.0
50,87287.0
50,115249.0
57,104706.0
21,
45,93505.0
21,
64,109469.0
51,105544.0
57,99900.0
65,126609.0
23,57708.0
50,98326.0
22,
36,61068.0
35,59569.0
20,
51,93719.0
19,
18,
52,93848.0
21,64191.0
52,98110.0
25,64838.0
61,121837.0
46,97884.0
53,116210.0
31,70558.0
59,95189.0
47,86879.0
24,
30,67517.0
39,73120.0
62,118643.0
19,
25,51054.0
38,77101.0
37,
28,59583.0
51,91065.0
61,111003.0
22,44118.0
65,126808.0
47,
50,92433.0
29,72074.0
22,
18,
52,96389.0
42,99238.0
21,
26,
61,
20,
47,99068.0
37,
27,74996.0
37,
57,101608.0
20,
28,
32,
45,80587.0
61,126064.0
52,98424.0
24,
50,94233.0
59,117653.0
55,
36,81578.0
61,105373.0
46,95183.0
19,
61,105150.0
36,
26,
23,
34,81866.0
19,
56,119244.0
23,52094.0
31,
43,94901.0
35,
23,51552.0
29,80799.0
55,98852.0
39,82316.0
31,54395.0
30,65245.0
26,
59,97527.0
49,84285.0
27,
44,96506.0
31,58199.0
26,
26,
43,
49,84709.0
58,104200.0
52,112940.0
43,
58,115283.0
62,104755.0
59,115160.0
20,64063.0
47,
46,98103.0
37,71662.0
21,
31,66348.0
62,116958.0
56,91119.0
38,86317.0
24,
23,
57,105246.0
23,
42,67219.0
21,
54,101104.0
42,98250.0
35,
51,104263.0
42,88543.0
39,
63,92742.0
31,
54,107977.0
28,44521.0
44,86076.0
43,102289.0
52,
33,107854.0
57,92259.0
37,78946.0
32,57833.0
31,
63,120411.0
25,
41,98397.0
50,83944.0
33,
44,84996.0
45,83894.0
61,109789.0
31,71536.0
26,70641.0
63,107584.0
30,
39,73457.0
47,92450.0
49,112335.0
33,80094.0
42,79754.0
40,84451.0
54,97805.0
45,82492.0
20,
40,95405.0
50,92095.0
56,108198.0
42,96610.0
42,86967.0
56,100983.0
38,68541.0
48,70332.0
47,110027.0
56,
62,97099.0
62,107426.0
59,114024.0
51,77039.0
55,109330.0
24,52207.0
44,94716.0
30,
46,76088.0
40,71895.0
25,
38,
30,56019.0
43,70436.0
60,117029.0
27,
46,
44,81356.0
21,67588.0
59,99610.0
48,103769.0
34,
25,60195.0
54,123572.0
37,75432.0
64,135492.0
27,48169.0
61,108257.0
51,
56,92535.0
28,70765.0
64,110469.0
29,
27,
30,58631.0
51,91374.0
47,82134.0
32,69553.0
25,
55,106929.0
53,104007.0
57,104079.0
39,81961.0
22,
49,90232.0
37,78054.0
40,
57,96243.0
63,109719.0
19,
36,67343.0
43,61251.0
53,92924.0
31,
24,
33,
27,
60,102177.0
39,77392.0
43,94840.0
22,
29,52677.0
41,
41,89755.0
32,58322.0
41,61962.0
41,84401.0
59,118684.0
43,76703.0
51,107920.0
35,83651.0
60,104562.0
54,91964.0
23,61086.0
62,133618.0
42,93778.0
34,82961.0
33,
46,95319.0
18,
62,117859.0
59,85222.0
62,131562.0
37,69594.0
43,90016.0
38,86432.0
44,
53,
52,84775.0
33,
46,87690.0
24,
24,
51,91892.0
65,125801.0
22,
25,
25,
60,110955.0
46,
27,
18,
55,107600.0
45,96575.0
24,
34,
65,114423.0
63,107440.0
41,84218.0
52,101054.0
26,
59,111901.0
20,
61,106702.0
21,
49,92187.0
61,95311.0
30,67211.0
41,99237.0
24,
36,78357.0
44,
44,83197.0
35,
47,108160.0
45,81006.0
46,83984.0
26,
56,89832.0
56,90186.0
38,
62,112803.0
55,111593.0
24,
62,109805.0
42,93055.0
43,95501.0
23,39505.0
37,
35,48397.0
37,
57,
35,75809.0
64,123184.0
18,
50,74664.0
56,109058.0
65,121349.0
40,85406.0
31,60163.0
45,90306.0
38,
61,110884.0
54,103883.0
24,51833.0
29,61428.0
54,107915.0
56,
45,70932.0
24,
62,99981.0
34,
54,114789.0
31,
60,107323.0
21,
39,85771.0
34,58724.0
52,112209.0
63,
49,94739.0
55,
48,81071.0
42,
27,
19,
44,48905.0
29,61434.0
33,78517.0
33,72315.0
20,
42,75342.0
35,67633.0
56,103074.0
59,96026.0
57,118568.0
49,71811.0
20,
25,66619.0
22,
37,73959.0
61,108264.0
42,85021.0
23,
45,
40,77003.0
41,70225.0
27,
27,
50,97134.0
26,
35,
20,
50,102524.0
27,
44,81746.0
52,118349.0
35,63101.0
24,
24,
39,
27,
44,81889.0
62,98244.0
21,
29,71046.0
20,
65,116790.0
60,120765.0
20,
42,
43,
57,107597.0
24,
63,101429.0
51,106689.0
27,
20,
45,
28,
49,88936.0
25,
37,73559.0
22,
58,88829.0
30,68036.0
28,
51,118130.0
61,104269.0
20,
32,
50,86365.0
60,92522.0
27,
20,
63,117051.0
65,119927.0
58,106806.0
31,
50,111801.0
50,93034.0
53,98677.0
40,90835.0
18,
44,83504.0
49,81729.0
38,82124.0
61,109332.0
37,
44,68039.0
53,74232.0
58,106253.0
49,
56,102666.0
46,77495.0
63,110810.0
40,77152.0
52,92103.0
32,
60,
27,69452.0
32,55419.0
42,96169.0
34,76767.0
48,93619.0
28,
37,
48,94763.0
33,
53,98934.0
56,109288.0
28,65404.0
37,77511.0
43,
43,71478.0
59,100415.0
64,128978.0
23,
62,
52,90694.0
25,
24,
54,98881.0
33,
26,50412.0
28,
38,
63,132343.0
24,
29,
57,117433.0
38,68232.0
22,
23,
60,96782.0
43,87155.0
46,84846.0
20,
28,66238.0
40,84317.0
42,90651.0
29,73127.0
18,
21,
18,
23,
51,
44,
62,113862.0
33,
28,
31,72166.0
55,79937.0
65,126032.0
27,
30,51542.0
62,82210.0
51,100433.0
50,97719.0
50,110883.0
56,116748.0
30,
34,79188.0
26,80008.0
30,81986.0
33,
54,97838.0
47,74575.0
56,102002.0
50,102786.0
57,129142.0
23,
29,56684.0
19,
50,76369.0
32,71525.0
34,74124.0
52,92038.0
48,82252.0
47,76051.0
55,86013.0
33,61001.0
59,120589.0
62,123372.0
57,105926.0
34,
24,
22,
57,95925.0
44,
18,
19,
21,
18,
46,78533.0
38,77438.0
59,116801.0
52,96700.0
51,103107.0
56,111911.0
19,
42,44734.0
23,
25,
52,97947.0
36,
26,
50,97443.0
25,
55,115452.0
49,87708.0
40,
51,89860.0
40,
63,108583.0
49,93718.0
18,
24,
60,116715.0
65,123212.0
41,93470.0
19,25171.0
35,72119.0
36,
59,106741.0
53,
45,
52,101113.0
49,
30,
23,42927.0
46,96667.0
27,57158.0
57,101910.0
27,
51,106690.0
37,
64,100938.0
50,95588.0
28,74343.0
41,79908.0
50,96253.0
39,80269.0
